,Nivel,Tipo de test,Valor
143,Avanzado,Pretest,67.37092808850646
144,Avanzado,Pretest,66.92532267977873
145,Avanzado,Pretest,66.7639827904118
146,Avanzado,Pretest,66.6256914566687
147,Avanzado,Pretest,66.6256914566687
148,Avanzado,Pretest,66.59496004917025
149,Avanzado,Pretest,66.11862323294406
150,Avanzado,Pretest,66.08789182544561
151,Avanzado,Pretest,66.02642901044868
152,Avanzado,Pretest,66.02642901044868
153,Avanzado,Pretest,66.02642901044868
154,Avanzado,Pretest,66.02642901044867
155,Avanzado,Pretest,65.18899815611556
156,Avanzado,Pretest,65.13521819299324
157,Avanzado,Pretest,65.13521819299324
158,Avanzado,Pretest,65.01229256299939
159,Avanzado,Pretest,64.93546404425322
160,Avanzado,Pretest,64.65119852489245
161,Avanzado,Pretest,64.65119852489245
162,Avanzado,Pretest,64.41303011677934
163,Avanzado,Pretest,64.41303011677934
164,Avanzado,Pretest,64.15949600491703
165,Avanzado,Pretest,63.87523048555623
166,Avanzado,Pretest,63.690842040565464
167,Avanzado,Pretest,63.483405039950824
168,Avanzado,Pretest,63.28365089121082
169,Avanzado,Pretest,63.09157959434542
170,Avanzado,Pretest,62.945605408727715
171,Avanzado,Pretest,62.75353411186232
172,Avanzado,Pretest,62.70743700061463
173,Avanzado,Pretest,62.70743700061463
174,Avanzado,Pretest,62.438537185003064
175,Avanzado,Pretest,62.231100184388445
176,Avanzado,Pretest,61.94683466502766
177,Avanzado,Pretest,61.66256914566688
178,Avanzado,Pretest,61.45513214505224
179,Avanzado,Pretest,61.378303626306085
180,Avanzado,Pretest,61.332206515058395
181,Avanzado,Pretest,61.186232329440685
182,Avanzado,Pretest,61.01720958819914
183,Avanzado,Pretest,60.3718500307314
184,Avanzado,Pretest,60.341118623232944
185,Avanzado,Pretest,60.302704363859874
186,Avanzado,Pretest,60.225875845113706
187,Avanzado,Pretest,60.141364474492946
188,Avanzado,Pretest,60.13368162261832
189,Avanzado,Pretest,59.864781807006764
190,Avanzado,Pretest,59.603564843269815
191,Avanzado,Pretest,59.511370620774414
192,Avanzado,Pretest,59.35771358328211
193,Avanzado,Pretest,59.265519360786726
194,Avanzado,Pretest,59.09649661954518
195,Avanzado,Pretest,59.019668100799
196,Avanzado,Pretest,58.73540258143822
197,Avanzado,Pretest,58.52028272894898
198,Avanzado,Pretest,58.46650276582667
199,Avanzado,Pretest,58.46650276582667
200,Avanzado,Pretest,58.37430854333129
201,Avanzado,Pretest,58.32821143208358
202,Avanzado,Pretest,58.29748002458513
203,Avanzado,Pretest,57.6521204671174
204,Avanzado,Pretest,57.6521204671174
205,Avanzado,Pretest,57.6521204671174
206,Avanzado,Pretest,57.6521204671174
207,Avanzado,Pretest,57.6521204671174
208,Avanzado,Pretest,57.6521204671174
209,Avanzado,Pretest,57.6521204671174
210,Avanzado,Pretest,57.6521204671174
211,Avanzado,Pretest,57.42931776275353
212,Avanzado,Pretest,57.39858635525508
213,Avanzado,Pretest,57.36017209588199
214,Avanzado,Pretest,57.29870928088506
215,Avanzado,Pretest,57.260295021511986
216,Avanzado,Pretest,57.06822372464659
217,Avanzado,Pretest,56.968346650276594
218,Avanzado,Pretest,56.699446834665025
219,Avanzado,Pretest,56.276889981561155
220,Avanzado,Pretest,56.11555009219422
221,Avanzado,Pretest,56.03872157344807
222,Avanzado,Pretest,55.961893054701896
223,Avanzado,Pretest,55.93116164720344
224,Avanzado,Pretest,55.915795943454214
225,Avanzado,Pretest,55.915795943454214
226,Avanzado,Pretest,55.915795943454214
227,Avanzado,Pretest,55.915795943454214
228,Avanzado,Pretest,55.754456054087285
229,Avanzado,Pretest,55.57775046097111
230,Avanzado,Pretest,55.447141979102646
231,Avanzado,Pretest,55.43945912722802
232,Avanzado,Pretest,55.40872771972957
233,Avanzado,Pretest,55.33958205285801
234,Avanzado,Pretest,55.308850645359556
235,Avanzado,Pretest,55.239704978488014
236,Avanzado,Pretest,55.078365089121085
237,Avanzado,Pretest,55.05531653349723
238,Avanzado,Pretest,55.04763368162261
239,Avanzado,Pretest,55.001536570374924
240,Avanzado,Pretest,54.66349108789183
241,Avanzado,Pretest,54.363859864781816
242,Avanzado,Pretest,54.363859864781816
243,Avanzado,Pretest,54.27934849416103
244,Avanzado,Pretest,54.17947141979103
245,Avanzado,Pretest,53.987400122925635
246,Avanzado,Pretest,53.82606023355869
247,Avanzado,Pretest,53.680086047941
248,Avanzado,Pretest,53.48801475107561
249,Avanzado,Pretest,53.19606637984019
250,Avanzado,Pretest,53.19606637984019
251,Avanzado,Pretest,53.19606637984019
252,Avanzado,Pretest,52.85802089735711
253,Avanzado,Pretest,52.85802089735711
254,Avanzado,Pretest,52.78119237861095
255,Avanzado,Pretest,52.78119237861095
256,Avanzado,Pretest,52.78119237861095
257,Avanzado,Pretest,52.71972956361402
258,Avanzado,Pretest,52.71972956361402
259,Avanzado,Pretest,52.68899815611554
260,Avanzado,Pretest,52.61985248924401
261,Avanzado,Pretest,52.45082974800246
262,Avanzado,Pretest,52.30485556238476
263,Avanzado,Pretest,51.86693300553167
264,Avanzado,Pretest,51.7516902274124
265,Avanzado,Pretest,51.73632452366318
266,Avanzado,Pretest,51.590350338045475
267,Avanzado,Pretest,51.5519360786724
268,Avanzado,Pretest,51.544253226797785
269,Avanzado,Pretest,51.53657037492317
270,Avanzado,Pretest,51.53657037492317
271,Avanzado,Pretest,51.39059618930547
272,Avanzado,Pretest,51.39059618930547
273,Avanzado,Pretest,51.39059618930547
274,Avanzado,Pretest,51.39059618930547
275,Avanzado,Pretest,51.10633066994469
276,Avanzado,Pretest,50.86047940995698
277,Avanzado,Pretest,50.745236631837734
278,Avanzado,Pretest,50.653042409342355
279,Avanzado,Pretest,50.47633681622619
280,Avanzado,Pretest,50.18438844499078
281,Avanzado,Pretest,50.02304855562385
282,Avanzado,Pretest,50
283,Avanzado,Pretest,50
284,Avanzado,Pretest,50
285,Avanzado,Pretest,50
286,Avanzado,Pretest,50
287,Avanzado,Pretest,50
288,Avanzado,Pretest,50
289,Avanzado,Pretest,50
290,Avanzado,Pretest,50
291,Avanzado,Pretest,50
292,Avanzado,Pretest,50
293,Avanzado,Pretest,50
294,Avanzado,Pretest,50
295,Avanzado,Pretest,50
296,Avanzado,Pretest,50
297,Avanzado,Pretest,50
298,Avanzado,Pretest,50
299,Avanzado,Pretest,50
300,Avanzado,Pretest,50
301,Avanzado,Pretest,50
302,Avanzado,Pretest,50
303,Avanzado,Pretest,50
304,Avanzado,Pretest,50
305,Avanzado,Pretest,50
306,Avanzado,Pretest,50
307,Avanzado,Pretest,50
308,Avanzado,Pretest,49.93853718500307
309,Avanzado,Pretest,49.93853718500307
310,Avanzado,Pretest,49.055009219422246
311,Avanzado,Pretest,49.00891210817455
312,Avanzado,Pretest,48.95513214505225
313,Avanzado,Pretest,48.74769514443762
314,Avanzado,Pretest,48.70928088506454
315,Avanzado,Pretest,48.53257529194837
316,Avanzado,Pretest,48.4480639213276
317,Avanzado,Pretest,48.41733251382913
318,Avanzado,Pretest,48.21757836508912
319,Avanzado,Pretest,48.04855562384758
320,Avanzado,Pretest,47.99477566072526
321,Avanzado,Pretest,47.979409956976035
322,Avanzado,Pretest,47.964044253226795
323,Avanzado,Pretest,47.91026429010449
324,Avanzado,Pretest,47.74892440073755
325,Avanzado,Pretest,47.441610325752926
326,Avanzado,Pretest,47.303318992009835
327,Avanzado,Pretest,47.28027043638598
328,Avanzado,Pretest,47.28027043638598
329,Avanzado,Pretest,46.98063921327597
330,Avanzado,Pretest,46.82698217578365
331,Avanzado,Pretest,46.504302397049784
332,Avanzado,Pretest,46.3660110633067
333,Avanzado,Pretest,46.31223110018439
334,Avanzado,Pretest,46.28918254456054
335,Avanzado,Pretest,46.23540258143824
336,Avanzado,Pretest,46.23540258143824
337,Avanzado,Pretest,46.21235402581438
338,Avanzado,Pretest,46.05101413644745
339,Avanzado,Pretest,45.82052858020897
340,Avanzado,Pretest,45.82052858020897
341,Avanzado,Pretest,45.82052858020897
342,Avanzado,Pretest,45.81284572833436
343,Avanzado,Pretest,45.81284572833436
344,Avanzado,Pretest,45.81284572833436
345,Avanzado,Pretest,45.782114320835895
346,Avanzado,Pretest,45.62077443146896
347,Avanzado,Pretest,45.61309157959435
348,Avanzado,Pretest,45.42102028272896
349,Avanzado,Pretest,45.42102028272896
350,Avanzado,Pretest,45.305777504609715
351,Avanzado,Pretest,45.27504609711124
352,Avanzado,Pretest,45.03687768899815
353,Avanzado,Pretest,44.82175783650891
354,Avanzado,Pretest,44.65273509526737
355,Avanzado,Pretest,44.560540872771966
356,Avanzado,Pretest,44.560540872771966
357,Avanzado,Pretest,44.560540872771966
358,Avanzado,Pretest,44.560540872771966
359,Avanzado,Pretest,44.560540872771966
360,Avanzado,Pretest,44.55285802089736
361,Avanzado,Pretest,44.46066379840197
362,Avanzado,Pretest,44.084204056545786
363,Avanzado,Pretest,43.76152427781193
364,Avanzado,Pretest,43.239090350338046
365,Avanzado,Pretest,42.90104486785494
366,Avanzado,Pretest,42.73970497848802
367,Avanzado,Pretest,42.63982790411801
368,Avanzado,Pretest,42.60909649661955
369,Avanzado,Pretest,42.34787953288261
370,Avanzado,Pretest,42.3478795328826
371,Avanzado,Pretest,42.102028272894906
372,Avanzado,Pretest,42.102028272894906
373,Avanzado,Pretest,41.8638598647818
374,Avanzado,Pretest,41.833128457283344
375,Avanzado,Pretest,41.62569145666872
376,Avanzado,Pretest,41.56422864167179
377,Avanzado,Pretest,41.52581438229871
378,Avanzado,Pretest,41.50276582667487
379,Avanzado,Pretest,41.4259373079287
380,Avanzado,Pretest,41.379840196681016
381,Avanzado,Pretest,41.349108789182544
382,Avanzado,Pretest,41.25691456668715
383,Avanzado,Pretest,41.18776889981561
384,Avanzado,Pretest,41.049477566072525
385,Avanzado,Pretest,40.995697602950216
386,Avanzado,Pretest,40.89582052858021
387,Avanzado,Pretest,40.80362630608482
388,Avanzado,Pretest,40.41180086047941
389,Avanzado,Pretest,40.273509526736326
390,Avanzado,Pretest,40.18131530424094
391,Avanzado,Pretest,40.18131530424094
392,Avanzado,Pretest,40.135218192993236
393,Avanzado,Pretest,40.073755377996314
394,Avanzado,Pretest,39.93546404425323
395,Avanzado,Pretest,39.704978488014746
396,Avanzado,Pretest,39.49754148740012
397,Avanzado,Pretest,39.49754148740012
398,Avanzado,Pretest,39.45912722802704
399,Avanzado,Pretest,39.30547019053473
400,Avanzado,Pretest,39.21327596803933
401,Avanzado,Pretest,38.97510755992625
402,Avanzado,Pretest,38.89059618930546
403,Avanzado,Pretest,38.65242778119238
404,Avanzado,Pretest,37.67670559311617
405,Avanzado,Pretest,37.43085433312846
406,Avanzado,Pretest,37.415488629379226
407,Avanzado,Pretest,37.31561155500922
408,Avanzado,Pretest,37.06976029502152
409,Avanzado,Pretest,36.97756607252612
410,Avanzado,Pretest,36.97756607252612
411,Avanzado,Pretest,36.69330055316533
412,Avanzado,Pretest,36.53964351567302
413,Avanzado,Pretest,36.40135218192994
414,Avanzado,Pretest,36.29379225568531
415,Avanzado,Pretest,36.29379225568531
416,Avanzado,Pretest,36.255377996312234
417,Avanzado,Pretest,36.186232329440685
418,Avanzado,Pretest,36.186232329440685
419,Avanzado,Pretest,36.186232329440685
420,Avanzado,Pretest,36.186232329440685
421,Avanzado,Pretest,36.186232329440685
422,Avanzado,Pretest,36.178549477566065
423,Avanzado,Pretest,36.03257529194836
424,Avanzado,Pretest,35.93269821757836
425,Avanzado,Pretest,35.81745543945913
426,Avanzado,Pretest,35.73294406883835
427,Avanzado,Pretest,35.7098955132145
428,Avanzado,Pretest,35.51014136447449
429,Avanzado,Pretest,35.51014136447449
430,Avanzado,Pretest,35.31807006760909
431,Avanzado,Pretest,35.31038721573448
432,Avanzado,Pretest,34.94161032575292
433,Avanzado,Pretest,34.8340503995083
434,Avanzado,Pretest,34.7879532882606
435,Avanzado,Pretest,34.7879532882606
436,Avanzado,Pretest,34.7879532882606
437,Avanzado,Pretest,34.76490473263676
438,Avanzado,Pretest,34.741856177012906
439,Avanzado,Pretest,34.688076213890604
440,Avanzado,Pretest,34.503687768899816
441,Avanzado,Pretest,34.35771358328212
442,Avanzado,Pretest,34.35771358328212
443,Avanzado,Pretest,34.265519360786726
444,Avanzado,Pretest,34.16564228641672
445,Avanzado,Pretest,34.11954517516902
446,Avanzado,Pretest,34.058082360172094
447,Avanzado,Pretest,33.87369391518131
448,Avanzado,Pretest,33.29748002458513
449,Avanzado,Pretest,33.18992009834051
450,Avanzado,Pretest,33.18992009834051
451,Avanzado,Pretest,33.18992009834051
452,Avanzado,Pretest,33.18992009834051
453,Avanzado,Pretest,33.18992009834051
454,Avanzado,Pretest,32.75968039336202
455,Avanzado,Pretest,32.69053472649047
456,Avanzado,Pretest,32.506146281499696
457,Avanzado,Pretest,32.506146281499696
458,Avanzado,Pretest,32.36017209588199
459,Avanzado,Pretest,32.36017209588199
460,Avanzado,Pretest,32.35248924400737
461,Avanzado,Pretest,32.30639213275968
462,Avanzado,Pretest,32.11432083589428
463,Avanzado,Pretest,32.06822372464659
464,Avanzado,Pretest,31.860786724031964
465,Avanzado,Pretest,31.783958205285806
466,Avanzado,Pretest,31.630301167793483
467,Avanzado,Pretest,31.591886908420406
468,Avanzado,Pretest,31.445912722802703
469,Avanzado,Pretest,31.422864167178854
470,Avanzado,Pretest,31.10018438844499
471,Avanzado,Pretest,30.885064535955742
472,Avanzado,Pretest,30.862015980331904
473,Avanzado,Pretest,30.33958205285802
474,Avanzado,Pretest,30.270436385986482
475,Avanzado,Pretest,29.870928088506453
476,Avanzado,Pretest,29.870928088506453
477,Avanzado,Pretest,29.870928088506453
478,Avanzado,Pretest,29.870928088506453
479,Avanzado,Pretest,29.870928088506453
480,Avanzado,Pretest,29.686539643515676
481,Avanzado,Pretest,29.502151198524896
482,Avanzado,Pretest,29.448371235402583
483,Avanzado,Pretest,29.39459127228027
484,Avanzado,Pretest,29.39459127228027
485,Avanzado,Pretest,29.39459127228027
486,Avanzado,Pretest,29.39459127228027
487,Avanzado,Pretest,29.110325752919486
488,Avanzado,Pretest,29.056545789797173
489,Avanzado,Pretest,29.018131530424096
490,Avanzado,Pretest,28.918254456054086
491,Avanzado,Pretest,28.918254456054086
492,Avanzado,Pretest,28.872157344806393
493,Avanzado,Pretest,28.8260602335587
494,Avanzado,Pretest,28.8260602335587
495,Avanzado,Pretest,28.8260602335587
496,Avanzado,Pretest,28.72618315918869
497,Avanzado,Pretest,28.680086047940996
498,Avanzado,Pretest,28.67240319606638
499,Avanzado,Pretest,28.580208973570986
500,Avanzado,Pretest,28.249846342962503
501,Avanzado,Pretest,28.196066379840197
502,Avanzado,Pretest,27.957897971727107
503,Avanzado,Pretest,27.957897971727107
504,Avanzado,Pretest,27.957897971727107
505,Avanzado,Pretest,27.95021511985249
506,Avanzado,Pretest,27.473878303626304
507,Avanzado,Pretest,27.473878303626304
508,Avanzado,Pretest,27.3279041180086
509,Avanzado,Pretest,27.089735709895514
510,Avanzado,Pretest,26.96681007990166
511,Avanzado,Pretest,26.728641671788566
512,Avanzado,Pretest,26.590350338045482
513,Avanzado,Pretest,26.5519360786724
514,Avanzado,Pretest,26.444376152427786
515,Avanzado,Pretest,26.444376152427786
516,Avanzado,Pretest,26.390596189305477
517,Avanzado,Pretest,26.075599262446218
518,Avanzado,Pretest,25.860479409956973
519,Avanzado,Pretest,25.714505224339273
520,Avanzado,Pretest,25.622311001843883
521,Avanzado,Pretest,25.599262446220035
522,Avanzado,Pretest,25.591579594345422
523,Avanzado,Pretest,25.115242778119235
524,Avanzado,Pretest,25.030731407498465
525,Avanzado,Pretest,25
526,Avanzado,Pretest,25
527,Avanzado,Pretest,25
528,Avanzado,Pretest,25
529,Avanzado,Pretest,25
530,Avanzado,Pretest,24.930854333128458
531,Avanzado,Pretest,24.892440073755377
532,Avanzado,Pretest,24.892440073755377
533,Avanzado,Pretest,24.892440073755377
534,Avanzado,Pretest,24.892440073755377
535,Avanzado,Pretest,24.892440073755377
536,Avanzado,Pretest,24.6619545175169
537,Avanzado,Pretest,24.63122311001844
538,Avanzado,Pretest,24.46220036877689
539,Avanzado,Pretest,24.393054701905346
540,Avanzado,Pretest,23.955132145052247
541,Avanzado,Pretest,23.955132145052247
542,Avanzado,Pretest,23.955132145052247
543,Avanzado,Pretest,23.62476951444376
544,Avanzado,Pretest,23.53257529194837
545,Avanzado,Pretest,22.994775660725264
546,Avanzado,Pretest,22.910264290104486
547,Avanzado,Pretest,22.71051014136448
548,Avanzado,Pretest,22.71051014136448
549,Avanzado,Pretest,22.710510141364473
550,Avanzado,Pretest,22.710510141364473
551,Avanzado,Pretest,22.710510141364473
552,Avanzado,Pretest,22.710510141364473
553,Avanzado,Pretest,22.51075599262446
554,Avanzado,Pretest,22.51075599262446
555,Avanzado,Pretest,22.51075599262446
556,Avanzado,Pretest,22.51075599262446
557,Avanzado,Pretest,22.295636140135215
558,Avanzado,Pretest,22.280270436385983
559,Avanzado,Pretest,22.280270436385983
560,Avanzado,Pretest,22.280270436385983
561,Avanzado,Pretest,22.03441917639828
562,Avanzado,Pretest,21.673325138291332
563,Avanzado,Pretest,21.650276582667484
564,Avanzado,Pretest,21.650276582667484
565,Avanzado,Pretest,21.35832821143208
566,Avanzado,Pretest,21.097111247695143
567,Avanzado,Pretest,20.951137062077446
568,Avanzado,Pretest,20.81284572833436
569,Avanzado,Pretest,20.374923171481253
570,Avanzado,Pretest,20.09065765212047
571,Avanzado,Pretest,19.69883220651506
572,Avanzado,Pretest,19.552858020897357
573,Avanzado,Pretest,19.552858020897357
574,Avanzado,Pretest,19.25322679778734
575,Avanzado,Pretest,19.191763982790413
576,Avanzado,Pretest,19.191763982790413
577,Avanzado,Pretest,18.71542716656423
578,Avanzado,Pretest,18.71542716656423
579,Avanzado,Pretest,18.71542716656423
580,Avanzado,Pretest,18.669330055316536
581,Avanzado,Pretest,18.600184388444994
582,Avanzado,Pretest,18.093116164720342
583,Avanzado,Pretest,17.893362015980333
584,Avanzado,Pretest,17.516902274124153
585,Avanzado,Pretest,17.370928088506453
586,Avanzado,Pretest,17.370928088506453
587,Avanzado,Pretest,17.22495390288875
588,Avanzado,Pretest,17.132759680393363
589,Avanzado,Pretest,16.74861708666257
590,Avanzado,Pretest,16.74861708666257
591,Avanzado,Pretest,16.594960049170254
592,Avanzado,Pretest,16.594960049170254
593,Avanzado,Pretest,16.594960049170254
594,Avanzado,Pretest,16.50276582667486
595,Avanzado,Pretest,16.233866011063306
596,Avanzado,Pretest,16.218500307314073
597,Avanzado,Pretest,15.995697602950216
598,Avanzado,Pretest,15.734480639213277
599,Avanzado,Pretest,15.734480639213277
600,Avanzado,Pretest,15.273509526736326
601,Avanzado,Pretest,14.866318377381685
602,Avanzado,Pretest,14.720344191763981
603,Avanzado,Pretest,14.697295636140135
604,Avanzado,Pretest,14.697295636140135
605,Avanzado,Pretest,14.551321450522433
606,Avanzado,Pretest,14.313153042409343
607,Avanzado,Pretest,14.313153042409343
608,Avanzado,Pretest,14.290104486785497
609,Avanzado,Pretest,14.290104486785497
610,Avanzado,Pretest,14.07498463429625
611,Avanzado,Pretest,14.07498463429625
612,Avanzado,Pretest,13.836816226183156
613,Avanzado,Pretest,13.637062077443145
614,Avanzado,Pretest,13.2759680393362
615,Avanzado,Pretest,13.037799631223109
616,Avanzado,Pretest,12.799631223110017
617,Avanzado,Pretest,12.231100184388445
618,Avanzado,Pretest,11.831591886908422
619,Avanzado,Pretest,11.831591886908422
620,Avanzado,Pretest,11.831591886908422
621,Avanzado,Pretest,11.831591886908422
622,Avanzado,Pretest,11.831591886908422
623,Avanzado,Pretest,11.831591886908422
624,Avanzado,Pretest,11.831591886908422
625,Avanzado,Pretest,11.831591886908422
626,Avanzado,Pretest,11.831591886908422
627,Avanzado,Pretest,11.831591886908422
628,Avanzado,Pretest,11.831591886908422
629,Avanzado,Pretest,11.831591886908422
630,Avanzado,Pretest,11.831591886908422
631,Avanzado,Pretest,11.831591886908422
632,Avanzado,Pretest,11.831591886908422
633,Avanzado,Pretest,11.831591886908422
634,Avanzado,Pretest,11.831591886908422
635,Avanzado,Pretest,11.593423478795328
636,Avanzado,Pretest,11.593423478795328
637,Avanzado,Pretest,11.593423478795328
638,Avanzado,Pretest,11.593423478795328
639,Avanzado,Pretest,11.355255070682237
640,Avanzado,Pretest,11.355255070682237
641,Avanzado,Pretest,11.25537799631223
642,Avanzado,Pretest,11.25537799631223
643,Avanzado,Pretest,11.25537799631223
644,Avanzado,Pretest,11.25537799631223
645,Avanzado,Pretest,10.878918254456053
646,Avanzado,Pretest,10.878918254456053
647,Avanzado,Pretest,10.878918254456053
648,Avanzado,Pretest,10.67916410571604
649,Avanzado,Pretest,10.318070067609096
650,Avanzado,Pretest,10.318070067609096
651,Avanzado,Pretest,9.595881991395206
652,Avanzado,Pretest,9.595881991395206
653,Avanzado,Pretest,9.357713583282115
654,Avanzado,Pretest,9.119545175169023
655,Avanzado,Pretest,9.119545175169023
656,Avanzado,Pretest,8.873693915181317
657,Avanzado,Pretest,8.873693915181317
658,Avanzado,Pretest,8.873693915181317
659,Avanzado,Pretest,8.635525507068225
660,Avanzado,Pretest,8.397357098955132
661,Avanzado,Pretest,8.374308543331285
662,Avanzado,Pretest,8.297480024585127
663,Avanzado,Pretest,7.360172095881991
664,Avanzado,Pretest,7.360172095881991
665,Avanzado,Pretest,7.360172095881991
666,Avanzado,Pretest,7.145052243392748
667,Avanzado,Pretest,6.399815611555009
668,Avanzado,Pretest,5.915795943454211
669,Avanzado,Pretest,5.915795943454211
670,Avanzado,Pretest,5.915795943454211
671,Avanzado,Pretest,5.915795943454211
672,Avanzado,Pretest,5.915795943454211
673,Avanzado,Pretest,5.915795943454211
674,Avanzado,Pretest,5.915795943454211
675,Avanzado,Pretest,5.915795943454211
676,Avanzado,Pretest,5.915795943454211
