,Género,Nivel,Tipo de test,Valor
6836,Femenino,Inicial,Postest,16.933005531653347
6837,Femenino,Inicial,Postest,85.22587584511369
6838,Masculino,Inicial,Postest,46.05101413644745
6839,Femenino,Inicial,Postest,84.79563614013522
6840,Masculino,Inicial,Postest,27.957897971727107
6841,Masculino,Inicial,Postest,44.391518131530425
6842,Femenino,Inicial,Postest,40.442532267977874
6843,Femenino,Inicial,Postest,41.472034419176396
6844,Masculino,Inicial,Postest,20.71296865396435
6845,Femenino,Inicial,Postest,16.702519975414873
6846,Masculino,Avanzado,Postest,64.93546404425322
6847,Masculino,Inicial,Postest,37.461585740626916
6848,Masculino,Inicial,Postest,30.91579594345421
6849,Femenino,Inicial,Postest,14.697295636140135
6850,Masculino,Inicial,Postest,62.20036877688998
6851,Femenino,Inicial,Postest,74.92317148125383
6852,Masculino,Inicial,Postest,74.40073755377998
6853,Masculino,Inicial,Postest,61.255377996312234
6854,Masculino,Inicial,Postest,55.3318992009834
6855,Masculino,Inicial,Postest,50.868162261831586
6856,Masculino,Inicial,Postest,49.50829748002458
6857,Femenino,Inicial,Postest,35.67916410571604
6858,Femenino,Inicial,Postest,30.954210202827287
6859,Femenino,Inicial,Postest,27.85033804548248
6860,Femenino,Inicial,Postest,25.0
6861,Femenino,Inicial,Postest,19.552858020897357
6862,Femenino,Inicial,Postest,14.213275968039337
6863,Masculino,Inicial,Postest,11.831591886908422
6864,Femenino,Inicial,Postest,0.0
6865,Femenino,Inicial,Postest,68.600184388445
6866,Masculino,Inicial,Postest,53.91825445605408
6867,Masculino,Inicial,Postest,43.815304240934225
6868,Femenino,Inicial,Postest,66.59496004917025
6869,Femenino,Inicial,Postest,20.71296865396435
6870,Femenino,Inicial,Postest,40.56545789797173
6871,Femenino,Inicial,Postest,31.54578979717271
6872,Masculino,Inicial,Postest,49.93853718500307
6873,Femenino,Inicial,Postest,38.97510755992625
6874,Femenino,Inicial,Postest,35.51014136447449
6875,Femenino,Inicial,Postest,44.752612169637366
6876,Femenino,Inicial,Postest,33.29748002458513
6877,Masculino,Inicial,Postest,42.370928088506446
6878,Femenino,Inicial,Postest,47.28027043638598
6879,Femenino,Avanzado,Postest,39.65119852489244
6880,Femenino,Inicial,Postest,30.723724646588813
6881,Masculino,Inicial,Postest,57.42931776275353
6882,Masculino,Inicial,Postest,32.25261216963737
6883,Masculino,Inicial,Postest,24.800245851259987
6884,Masculino,Inicial,Postest,56.399815611555006
6885,Femenino,Inicial,Postest,25.0
6886,Femenino,Inicial,Postest,45.09065765212047
6887,Masculino,Inicial,Postest,28.395820528580213
6888,Masculino,Inicial,Postest,25.0
6889,Masculino,Inicial,Postest,37.94560540872772
6890,Femenino,Inicial,Postest,40.03534111862323
6891,Masculino,Inicial,Postest,53.0500921942225
6892,Masculino,Inicial,Postest,42.65519360786724
6893,Masculino,Inicial,Postest,93.09311616472033
6894,Masculino,Inicial,Postest,36.186232329440685
6895,Masculino,Inicial,Postest,29.640442532267976
6896,Femenino,Inicial,Postest,23.955132145052247
6897,Masculino,Inicial,Postest,25.86816226183159
6898,Femenino,Inicial,Postest,57.1681007990166
6899,Masculino,Inicial,Postest,48.870620774431465
6900,Masculino,Avanzado,Postest,61.186232329440685
6901,Femenino,Inicial,Postest,43.09311616472035
6902,Femenino,Inicial,Postest,39.65119852489244
6903,Femenino,Inicial,Postest,16.594960049170254
6904,Masculino,Inicial,Postest,52.09741856177013
6905,Masculino,Inicial,Postest,60.58696988322064
6906,Masculino,Inicial,Postest,45.32882606023356
6907,Femenino,Inicial,Postest,35.58696988322065
6908,Masculino,Inicial,Postest,16.594960049170254
6909,Femenino,Inicial,Postest,5.915795943454211
6910,Masculino,Inicial,Postest,5.915795943454211
6911,Masculino,Inicial,Postest,47.28027043638598
6912,Masculino,Inicial,Postest,40.56545789797173
6913,Masculino,Inicial,Postest,20.851259987707436
6914,Femenino,Inicial,Postest,18.884449907805774
6915,Femenino,Inicial,Postest,25.952673632452367
6916,Masculino,Inicial,Postest,50.0
6917,Femenino,Inicial,Postest,63.78303626306084
6918,Masculino,Inicial,Postest,64.94314689612786
6919,Masculino,Inicial,Postest,28.196066379840197
6920,Femenino,Inicial,Postest,40.28119237861094
6921,Femenino,Inicial,Postest,39.79717271051014
6922,Masculino,Avanzado,Postest,36.255377996312234
6923,Masculino,Inicial,Postest,36.01720958819914
6924,Femenino,Inicial,Postest,25.0
6925,Masculino,Inicial,Postest,44.85248924400737
6926,Masculino,Inicial,Postest,43.88444990780578
6927,Masculino,Inicial,Postest,34.5958819913952
6928,Femenino,Inicial,Postest,58.29748002458513
6929,Masculino,Inicial,Postest,45.09065765212047
6930,Masculino,Avanzado,Postest,21.435156730178242
6931,Masculino,Inicial,Postest,58.46650276582667
6932,Masculino,Inicial,Postest,27.27412415488629
6933,Femenino,Inicial,Postest,40.135218192993236
6934,Femenino,Inicial,Postest,32.36017209588199
6935,Masculino,Inicial,Postest,100.0
6936,Femenino,Avanzado,Postest,47.28027043638598
6937,Masculino,Inicial,Postest,47.71051014136447
6938,Masculino,Avanzado,Postest,36.69330055316533
6939,Femenino,Inicial,Postest,36.97756607252612
6940,Femenino,Inicial,Postest,46.05101413644745
6941,Masculino,Inicial,Postest,76.10633066994468
6942,Masculino,Inicial,Postest,53.82606023355869
6943,Femenino,Inicial,Postest,51.728641671788566
6944,Masculino,Inicial,Postest,48.77074370006147
6945,Masculino,Inicial,Postest,45.09065765212047
6946,Femenino,Inicial,Postest,44.55285802089736
6947,Masculino,Inicial,Postest,68.23909035033805
6948,Masculino,Avanzado,Postest,46.312231100184384
6949,Femenino,Avanzado,Postest,2.9578979717271054
6950,Masculino,Inicial,Postest,25.0
6951,Masculino,Inicial,Postest,60.825138291333744
6952,Masculino,Inicial,Postest,26.15242778119238
6953,Femenino,Inicial,Postest,53.680086047941
6954,Femenino,Inicial,Postest,22.994775660725264
6955,Femenino,Inicial,Postest,55.677627535341124
6956,Masculino,Inicial,Postest,41.59496004917025
6957,Femenino,Inicial,Postest,37.484634296250775
6958,Femenino,Inicial,Postest,25.0
6959,Femenino,Inicial,Postest,30.91579594345421
6960,Femenino,Inicial,Postest,46.05101413644745
6961,Masculino,Inicial,Postest,42.370928088506446
6962,Masculino,Avanzado,Postest,11.831591886908422
6963,Masculino,Avanzado,Postest,0.0
6964,Masculino,Inicial,Postest,50.0
6965,Masculino,Inicial,Postest,57.79041180086048
6966,Femenino,Inicial,Postest,36.35525507068223
6967,Masculino,Inicial,Postest,48.95513214505225
6968,Femenino,Inicial,Postest,52.381684081130906
6969,Femenino,Inicial,Postest,55.15519360786724
6970,Masculino,Inicial,Postest,52.95789797172711
6971,Femenino,Inicial,Postest,33.87369391518131
6972,Masculino,Avanzado,Postest,52.95789797172711
6973,Masculino,Inicial,Postest,31.115550092194223
6974,Masculino,Avanzado,Postest,46.558082360172094
6975,Femenino,Inicial,Postest,19.099569760295022
6976,Femenino,Inicial,Postest,25.0
6977,Femenino,Inicial,Postest,25.0
6978,Femenino,Inicial,Postest,46.48893669330055
6979,Masculino,Avanzado,Postest,52.95789797172711
6980,Femenino,Inicial,Postest,50.0
6981,Masculino,Inicial,Postest,50.0
6982,Femenino,Inicial,Postest,50.0
6983,Masculino,Inicial,Postest,46.319913952059004
6984,Femenino,Inicial,Postest,44.583589428395825
6985,Femenino,Inicial,Postest,41.62569145666872
6986,Masculino,Inicial,Postest,39.93546404425323
6987,Masculino,Inicial,Postest,36.186232329440685
6988,Femenino,Inicial,Postest,31.54578979717271
6989,Femenino,Inicial,Postest,26.49047326367548
6990,Masculino,Inicial,Postest,26.436693300553166
6991,Masculino,Inicial,Postest,25.0
6992,Femenino,Inicial,Postest,25.0
6993,Masculino,Inicial,Postest,5.915795943454211
6994,Masculino,Inicial,Postest,26.67486170866626
6995,Masculino,Inicial,Postest,37.20036877688999
6996,Femenino,Inicial,Postest,49.96926859250153
6997,Femenino,Inicial,Postest,39.413030116779346
6998,Femenino,Inicial,Postest,30.91579594345421
6999,Masculino,Inicial,Postest,25.0
7000,Femenino,Avanzado,Postest,55.62384757221881
7001,Femenino,Inicial,Postest,32.06822372464659
7002,Masculino,Avanzado,Postest,41.45666871542716
7003,Masculino,Inicial,Postest,5.439459127228027
7004,Masculino,Avanzado,Postest,65.03534111862324
7005,Masculino,Inicial,Postest,40.65765212046711
7006,Masculino,Inicial,Postest,35.77135832821143
7007,Masculino,Inicial,Postest,36.255377996312234
7008,Femenino,Avanzado,Postest,37.51536570374923
7009,Femenino,Inicial,Postest,68.09311616472033
7010,Femenino,Inicial,Postest,47.71051014136447
7011,Femenino,Avanzado,Postest,9.019668100799016
7012,Femenino,Inicial,Postest,45.666871542716656
7013,Femenino,Inicial,Postest,40.03534111862323
7014,Masculino,Avanzado,Postest,42.02519975414874
7015,Femenino,Inicial,Postest,30.91579594345421
7016,Femenino,Inicial,Postest,52.78119237861095
7017,Masculino,Inicial,Postest,43.838352796558084
7018,Masculino,Avanzado,Postest,66.18776889981561
7019,Masculino,Inicial,Postest,35.91733251382913
7020,Femenino,Inicial,Postest,43.715427166564226
7021,Femenino,Avanzado,Postest,32.36017209588199
7022,Femenino,Inicial,Postest,0.0
7023,Femenino,Inicial,Postest,56.11555009219422
7024,Femenino,Inicial,Postest,50.23816840811309
7025,Femenino,Inicial,Postest,67.10202827289491
7026,Femenino,Inicial,Postest,0.0
7027,Femenino,Avanzado,Postest,58.90442532267978
7028,Masculino,Inicial,Postest,61.01720958819914
7029,Femenino,Inicial,Postest,46.673325138291325
7030,Masculino,Avanzado,Postest,25.35341118623233
7031,Femenino,Inicial,Postest,20.81284572833436
7032,Masculino,Avanzado,Postest,53.680086047941
7033,Femenino,Inicial,Postest,36.255377996312234
7034,Masculino,Inicial,Postest,33.29748002458513
7035,Masculino,Inicial,Postest,37.79963122311002
7036,Femenino,Inicial,Postest,74.99999999999999
7037,Masculino,Avanzado,Postest,74.99999999999999
7038,Masculino,Inicial,Postest,49.492931776275356
7039,Femenino,Inicial,Postest,44.583589428395825
7040,Femenino,Inicial,Postest,40.75752919483712
7041,Masculino,Inicial,Postest,58.63552550706822
7042,Femenino,Inicial,Postest,7.360172095881991
7043,Masculino,Inicial,Postest,46.4121081745544
7044,Femenino,Inicial,Postest,54.210202827289486
7045,Femenino,Inicial,Postest,40.53472649047326
7046,Masculino,Inicial,Postest,58.70467117393977
7047,Femenino,Inicial,Postest,52.38936693300552
7048,Femenino,Inicial,Postest,51.53657037492317
7049,Femenino,Inicial,Postest,41.59496004917025
7050,Masculino,Inicial,Postest,41.18776889981561
7051,Femenino,Inicial,Postest,28.91057160417947
7052,Masculino,Inicial,Postest,22.710510141364473
7053,Masculino,Inicial,Postest,22.51075599262446
7054,Femenino,Inicial,Postest,32.62138905961893
7055,Femenino,Inicial,Postest,55.89274738783037
7056,Femenino,Inicial,Postest,45.45943454210203
7057,Masculino,Avanzado,Postest,58.97357098955133
7058,Masculino,Inicial,Postest,54.07959434542102
7059,Masculino,Inicial,Postest,51.43669330055317
7060,Femenino,Inicial,Postest,86.97756607252613
7061,Masculino,Inicial,Postest,56.06945298094653
7062,Femenino,Avanzado,Postest,44.583589428395825
7063,Femenino,Inicial,Postest,36.01720958819914
7064,Masculino,Inicial,Postest,30.91579594345421
7065,Masculino,Inicial,Postest,30.33958205285802
7066,Femenino,Inicial,Postest,21.335279655808236
7067,Femenino,Inicial,Postest,46.29686539643515
7068,Masculino,Avanzado,Postest,50.0
7069,Femenino,Inicial,Postest,29.34849416103258
7070,Femenino,Avanzado,Postest,16.594960049170254
7071,Masculino,Inicial,Postest,39.413030116779346
7072,Femenino,Avanzado,Postest,43.09311616472035
7073,Femenino,Inicial,Postest,56.24615857406269
7074,Masculino,Inicial,Postest,56.54578979717271
7075,Masculino,Inicial,Postest,55.815918869084214
7076,Masculino,Inicial,Postest,40.36570374923172
7077,Masculino,Inicial,Postest,36.40135218192994
7078,Femenino,Avanzado,Postest,39.1441303011678
7079,Femenino,Inicial,Postest,34.07344806392133
7080,Femenino,Inicial,Postest,36.078672403196066
7081,Masculino,Inicial,Postest,57.06822372464659
7082,Femenino,Inicial,Postest,42.370928088506446
7083,Femenino,Avanzado,Postest,39.93546404425323
7084,Femenino,Inicial,Postest,36.255377996312234
7085,Femenino,Inicial,Postest,52.45082974800246
7086,Femenino,Inicial,Postest,45.305777504609715
7087,Femenino,Inicial,Postest,24.992317148125384
7088,Masculino,Avanzado,Postest,42.370928088506446
7089,Masculino,Inicial,Postest,25.0
7090,Femenino,Inicial,Postest,45.37492317148125
7091,Femenino,Inicial,Postest,27.957897971727107
7092,Femenino,Inicial,Postest,2.7197295636140133
7093,Masculino,Inicial,Postest,0.0
7094,Femenino,Inicial,Postest,27.473878303626304
7095,Masculino,Inicial,Postest,65.90350338045482
7096,Femenino,Inicial,Postest,33.29748002458513
7097,Masculino,Inicial,Postest,22.280270436385983
7098,Masculino,Inicial,Postest,56.184695759065775
7099,Masculino,Inicial,Postest,45.81284572833436
7100,Masculino,Inicial,Postest,58.727719729563624
7101,Masculino,Avanzado,Postest,43.68469575906577
7102,Femenino,Avanzado,Postest,23.955132145052247
7103,Masculino,Inicial,Postest,38.75230485556237
7104,Masculino,Avanzado,Postest,22.710510141364473
7105,Masculino,Inicial,Postest,53.82606023355869
7106,Femenino,Inicial,Postest,42.65519360786724
7107,Masculino,Inicial,Postest,39.413030116779346
7108,Femenino,Inicial,Postest,33.29748002458513
7109,Femenino,Inicial,Postest,29.110325752919486
7110,Femenino,Inicial,Postest,47.28027043638598
7111,Femenino,Inicial,Postest,84.3577135832821
7112,Masculino,Inicial,Postest,76.10633066994468
7113,Masculino,Avanzado,Postest,59.910878918254454
7114,Femenino,Inicial,Postest,33.18992009834051
7115,Masculino,Inicial,Postest,29.870928088506453
7116,Masculino,Inicial,Postest,46.62722802704364
7117,Masculino,Inicial,Postest,33.05162876459741
7118,Masculino,Inicial,Postest,30.862015980331904
7119,Femenino,Avanzado,Postest,57.35248924400737
7120,Masculino,Inicial,Postest,36.255377996312234
7121,Masculino,Inicial,Postest,30.91579594345421
7122,Masculino,Inicial,Postest,27.012907191149356
7123,Femenino,Inicial,Postest,25.0
7124,Femenino,Inicial,Postest,13.2759680393362
7125,Femenino,Inicial,Postest,42.148125384142595
7126,Femenino,Inicial,Postest,20.851259987707436
7127,Femenino,Avanzado,Postest,51.490473263675476
7128,Femenino,Inicial,Postest,44.32237246465888
7129,Femenino,Inicial,Postest,13.759987707436999
7130,Masculino,Inicial,Postest,51.221573448063914
7131,Masculino,Inicial,Postest,8.297480024585127
7132,Femenino,Inicial,Postest,40.88045482483098
7133,Femenino,Inicial,Postest,22.618315918869083
7134,Femenino,Inicial,Postest,36.59342347879533
7135,Femenino,Avanzado,Postest,25.0
7136,Femenino,Inicial,Postest,31.637984019668103
7137,Femenino,Inicial,Postest,42.57068223724647
7138,Femenino,Inicial,Postest,35.79440688383527
7139,Masculino,Inicial,Postest,20.81284572833436
7140,Femenino,Inicial,Postest,25.0
7141,Femenino,Inicial,Postest,53.82606023355869
7142,Femenino,Inicial,Postest,35.287338660110635
7143,Masculino,Inicial,Postest,61.45513214505224
7144,Femenino,Inicial,Postest,38.01475107559926
7145,Femenino,Avanzado,Postest,15.995697602950216
7146,Femenino,Inicial,Postest,47.28027043638598
7147,Femenino,Inicial,Postest,25.599262446220035
7148,Femenino,Inicial,Postest,16.594960049170254
7149,Femenino,Inicial,Postest,16.594960049170254
7150,Femenino,Inicial,Postest,38.95974185617701
7151,Masculino,Inicial,Postest,23.578672403196066
7152,Femenino,Inicial,Postest,18.884449907805774
7153,Masculino,Inicial,Postest,58.059311616472044
7154,Femenino,Inicial,Postest,25.0
7155,Masculino,Inicial,Postest,49.63890596189305
7156,Masculino,Inicial,Postest,35.11831591886908
7157,Femenino,Inicial,Postest,43.14689612784265
7158,Masculino,Inicial,Postest,53.3881376767056
7159,Masculino,Inicial,Postest,35.30270436385986
7160,Masculino,Inicial,Postest,34.880147510756
7161,Femenino,Inicial,Postest,33.29748002458513
7162,Masculino,Inicial,Postest,32.16810079901659
7163,Masculino,Inicial,Postest,44.84480639213276
7164,Femenino,Inicial,Postest,39.413030116779346
7165,Femenino,Inicial,Postest,22.03441917639828
7166,Masculino,Inicial,Postest,50.0
7167,Femenino,Inicial,Postest,38.03779963122311
7168,Masculino,Inicial,Postest,18.71542716656423
7169,Femenino,Inicial,Postest,80.07836508912108
7170,Femenino,Inicial,Postest,62.215734480639206
7171,Femenino,Inicial,Postest,24.731100184388445
7172,Femenino,Inicial,Postest,32.859557467732024
7173,Femenino,Inicial,Postest,27.957897971727107
7174,Femenino,Inicial,Postest,25.0
7175,Femenino,Inicial,Postest,25.0
7176,Femenino,Inicial,Postest,16.933005531653347
7177,Femenino,Inicial,Postest,46.435156730178235
7178,Masculino,Inicial,Postest,48.501843884449904
7179,Femenino,Inicial,Postest,36.35525507068223
7180,Femenino,Inicial,Postest,48.47879532882607
7181,Femenino,Inicial,Postest,48.47879532882607
7182,Masculino,Inicial,Postest,30.454824830977255
7183,Masculino,Inicial,Postest,52.95789797172711
7184,Masculino,Inicial,Postest,46.84234787953289
7185,Femenino,Inicial,Postest,43.88444990780578
7186,Masculino,Inicial,Postest,38.30669944683466
7187,Femenino,Inicial,Postest,18.884449907805774
7188,Femenino,Inicial,Postest,52.95789797172711
7189,Femenino,Inicial,Postest,45.81284572833436
7190,Masculino,Inicial,Postest,11.831591886908422
7191,Masculino,Inicial,Postest,22.994775660725264
7192,Femenino,Inicial,Postest,59.4499078057775
7193,Masculino,Avanzado,Postest,65.75752919483712
7194,Femenino,Inicial,Postest,36.255377996312234
7195,Femenino,Inicial,Postest,9.595881991395206
7196,Masculino,Inicial,Postest,30.677627535341124
7197,Masculino,Inicial,Postest,31.630301167793483
7198,Femenino,Inicial,Postest,45.09065765212047
7199,Masculino,Inicial,Postest,46.66564228641673
7200,Femenino,Inicial,Postest,25.0
7201,Masculino,Inicial,Postest,47.56453595574677
7202,Femenino,Avanzado,Postest,43.09311616472035
7203,Femenino,Inicial,Postest,33.07467732022126
7204,Femenino,Inicial,Postest,31.39981561155501
7205,Femenino,Avanzado,Postest,7.867240319606639
7206,Femenino,Inicial,Postest,5.915795943454211
7207,Masculino,Inicial,Postest,61.83927473878305
7208,Masculino,Inicial,Postest,56.7839582052858
7209,Masculino,Inicial,Postest,50.66840811309158
7210,Masculino,Inicial,Postest,44.36846957590658
7211,Masculino,Inicial,Postest,38.060848186846954
7212,Masculino,Inicial,Postest,60.97111247695144
7213,Masculino,Inicial,Postest,25.0
7214,Masculino,Avanzado,Postest,59.5958819913952
7215,Femenino,Inicial,Postest,19.67578365089121
7216,Femenino,Inicial,Postest,47.28027043638598
7217,Masculino,Inicial,Postest,33.18992009834051
7218,Masculino,Inicial,Postest,33.29748002458513
7219,Masculino,Inicial,Postest,81.399815611555
7220,Masculino,Inicial,Postest,54.61739397664414
7221,Masculino,Inicial,Postest,33.29748002458513
7222,Femenino,Inicial,Postest,22.03441917639828
7223,Femenino,Avanzado,Postest,21.35832821143208
7224,Femenino,Avanzado,Postest,51.43669330055317
7225,Masculino,Avanzado,Postest,48.95513214505225
7226,Femenino,Inicial,Postest,42.65519360786724
7227,Femenino,Inicial,Postest,30.677627535341124
7228,Femenino,Inicial,Postest,27.957897971727107
7229,Masculino,Inicial,Postest,62.31561155500921
7230,Femenino,Inicial,Postest,71.41210817455439
7231,Masculino,Inicial,Postest,50.0
7232,Femenino,Inicial,Postest,11.73939766441303
7233,Femenino,Inicial,Postest,41.59496004917025
7234,Femenino,Inicial,Postest,28.972034419176396
7235,Femenino,Inicial,Postest,41.34142593730793
7236,Femenino,Inicial,Postest,38.36816226183159
7237,Femenino,Avanzado,Postest,53.680086047941
7238,Masculino,Inicial,Postest,50.23816840811309
7239,Femenino,Inicial,Postest,69.56054087277195
7240,Femenino,Inicial,Postest,46.12015980331899
7241,Masculino,Avanzado,Postest,33.12845728334358
7242,Masculino,Inicial,Postest,35.225875845113706
7243,Femenino,Inicial,Postest,34.265519360786726
7244,Femenino,Inicial,Postest,21.335279655808236
7245,Masculino,Avanzado,Postest,23.125384142593735
7246,Masculino,Inicial,Postest,65.81130915795943
7247,Masculino,Inicial,Postest,3.6800860479409954
7248,Femenino,Inicial,Postest,61.45513214505224
7249,Femenino,Inicial,Postest,44.10725261216963
7250,Femenino,Inicial,Postest,37.031346035648426
7251,Masculino,Inicial,Postest,25.0
7252,Femenino,Avanzado,Postest,24.892440073755377
7253,Masculino,Avanzado,Postest,11.831591886908422
7254,Femenino,Inicial,Postest,8.15918869084204
7255,Masculino,Inicial,Postest,50.72218807621388
7256,Masculino,Avanzado,Postest,44.583589428395825
7257,Femenino,Inicial,Postest,38.97510755992625
7258,Femenino,Inicial,Postest,36.255377996312234
7259,Femenino,Inicial,Postest,27.619852489244007
7260,Masculino,Inicial,Postest,61.76244622003689
7261,Femenino,Inicial,Postest,36.255377996312234
7262,Masculino,Inicial,Postest,67.13275968039336
7263,Masculino,Inicial,Postest,60.471727105101415
7264,Masculino,Avanzado,Postest,52.95789797172711
7265,Femenino,Avanzado,Postest,47.28027043638598
7266,Femenino,Avanzado,Postest,47.28027043638598
7267,Femenino,Avanzado,Postest,43.546404425322685
7268,Femenino,Inicial,Postest,43.09311616472035
7269,Femenino,Inicial,Postest,43.09311616472035
7270,Femenino,Inicial,Postest,22.280270436385983
7271,Femenino,Inicial,Postest,16.594960049170254
7272,Femenino,Inicial,Postest,11.831591886908422
7273,Masculino,Avanzado,Postest,7.360172095881991
7274,Femenino,Inicial,Postest,0.0
7275,Masculino,Avanzado,Postest,43.61555009219422
7276,Femenino,Inicial,Postest,76.85156730178242
7277,Masculino,Inicial,Postest,25.0
7278,Femenino,Inicial,Postest,0.0
7279,Femenino,Inicial,Postest,39.413030116779346
7280,Femenino,Avanzado,Postest,32.35248924400737
7281,Femenino,Inicial,Postest,47.28027043638598
7282,Femenino,Inicial,Postest,33.29748002458513
7283,Femenino,Inicial,Postest,24.370006146281497
7284,Masculino,Inicial,Postest,33.88137676705593
7285,Femenino,Inicial,Postest,32.30639213275968
7286,Femenino,Inicial,Postest,22.8180700676091
7287,Femenino,Inicial,Postest,36.45513214505225
7288,Masculino,Avanzado,Postest,74.99999999999999
7289,Femenino,Inicial,Postest,16.50276582667486
7290,Femenino,Inicial,Postest,60.51014136447449
7291,Masculino,Inicial,Postest,41.14167178856791
7292,Femenino,Inicial,Postest,20.71296865396435
7293,Femenino,Inicial,Postest,0.0
7294,Femenino,Inicial,Postest,36.255377996312234
7295,Masculino,Avanzado,Postest,25.0
7296,Masculino,Inicial,Postest,30.408727719729566
7297,Masculino,Avanzado,Postest,33.01321450522434
7298,Masculino,Inicial,Postest,27.71972956361401
7299,Femenino,Inicial,Postest,39.3899815611555
7300,Masculino,Avanzado,Postest,37.94560540872772
7301,Femenino,Inicial,Postest,51.7516902274124
7302,Femenino,Inicial,Postest,37.50768285187461
7303,Femenino,Inicial,Postest,42.370928088506446
7304,Masculino,Inicial,Postest,47.71051014136447
7305,Masculino,Inicial,Postest,68.600184388445
7306,Femenino,Inicial,Postest,56.637984019668096
7307,Masculino,Avanzado,Postest,51.15242778119238
7308,Femenino,Avanzado,Postest,49.492931776275356
7309,Femenino,Inicial,Postest,36.01720958819914
7310,Masculino,Inicial,Postest,16.594960049170254
7311,Femenino,Inicial,Postest,46.05101413644745
7312,Femenino,Inicial,Postest,34.07344806392133
7313,Femenino,Inicial,Postest,12.699754148740011
7314,Masculino,Inicial,Postest,22.311001843884448
7315,Masculino,Inicial,Postest,51.52120467117393
7316,Femenino,Inicial,Postest,35.1259987707437
7317,Femenino,Inicial,Postest,13.975107559926245
7318,Masculino,Avanzado,Postest,25.0
7319,Masculino,Inicial,Postest,69.31468961278426
7320,Femenino,Avanzado,Postest,53.57252612169637
7321,Femenino,Inicial,Postest,41.14167178856791
7322,Masculino,Inicial,Postest,32.40626920712968
7323,Femenino,Inicial,Postest,29.632759680393363
7324,Masculino,Inicial,Postest,58.01321450522433
7325,Femenino,Inicial,Postest,22.71051014136448
7326,Femenino,Inicial,Postest,65.37338660110632
7327,Masculino,Inicial,Postest,26.590350338045482
7328,Femenino,Inicial,Postest,0.0
7329,Femenino,Inicial,Postest,66.70251997541486
7330,Masculino,Inicial,Postest,47.03441917639828
7331,Masculino,Inicial,Postest,48.23294406883836
7332,Femenino,Avanzado,Postest,46.49661954517517
7333,Masculino,Inicial,Postest,22.295636140135215
7334,Masculino,Inicial,Postest,60.58696988322064
7335,Masculino,Inicial,Postest,36.255377996312234
7336,Femenino,Avanzado,Postest,10.67916410571604
7337,Masculino,Inicial,Postest,42.370928088506446
7338,Masculino,Avanzado,Postest,53.82606023355869
7339,Femenino,Avanzado,Postest,47.303318992009835
7340,Masculino,Inicial,Postest,37.76889981561155
7341,Masculino,Avanzado,Postest,0.0
7342,Masculino,Inicial,Postest,47.28027043638598
7343,Masculino,Avanzado,Postest,43.19299323909035
7344,Femenino,Inicial,Postest,18.884449907805774
7345,Masculino,Inicial,Postest,48.48647818070068
7346,Masculino,Inicial,Postest,48.00245851259987
7347,Masculino,Inicial,Postest,47.51843884449908
7348,Masculino,Inicial,Postest,47.28027043638598
7349,Masculino,Avanzado,Postest,42.60909649661955
7350,Masculino,Inicial,Postest,42.370928088506446
7351,Femenino,Inicial,Postest,42.370928088506446
7352,Masculino,Inicial,Postest,42.21727105101414
7353,Masculino,Inicial,Postest,40.71143208358942
7354,Femenino,Inicial,Postest,39.920098340504
7355,Masculino,Inicial,Postest,39.413030116779346
7356,Masculino,Inicial,Postest,28.8260602335587
7357,Masculino,Inicial,Postest,28.050092194222493
7358,Femenino,Inicial,Postest,22.710510141364473
7359,Femenino,Inicial,Postest,22.51075599262446
7360,Masculino,Inicial,Postest,19.552858020897357
7361,Masculino,Inicial,Postest,18.669330055316536
7362,Femenino,Inicial,Postest,17.27105101413645
7363,Masculino,Inicial,Postest,16.794714197910263
7364,Femenino,Inicial,Postest,5.915795943454211
7365,Femenino,Inicial,Postest,55.43945912722802
7366,Femenino,Inicial,Postest,53.82606023355869
7367,Femenino,Avanzado,Postest,41.8638598647818
7368,Femenino,Inicial,Postest,49.492931776275356
7369,Femenino,Inicial,Postest,20.81284572833436
7370,Femenino,Inicial,Postest,38.39889366933006
7371,Femenino,Avanzado,Postest,34.36539643515673
7372,Femenino,Inicial,Postest,31.783958205285806
7373,Masculino,Inicial,Postest,41.909956976029505
7374,Masculino,Avanzado,Postest,40.980331899200976
7375,Femenino,Avanzado,Postest,34.08881376767056
7376,Masculino,Inicial,Postest,63.10694529809465
7377,Femenino,Inicial,Postest,6.399815611555009
7378,Masculino,Inicial,Postest,34.741856177012906
7379,Masculino,Inicial,Postest,33.49723417332514
7380,Femenino,Inicial,Postest,32.506146281499696
7381,Masculino,Inicial,Postest,32.506146281499696
7382,Femenino,Inicial,Postest,30.91579594345421
7383,Masculino,Avanzado,Postest,13.544867854947757
7384,Femenino,Inicial,Postest,40.65765212046711
7385,Masculino,Avanzado,Postest,40.619237861094035
7386,Masculino,Inicial,Postest,25.238168408113093
7387,Masculino,Inicial,Postest,52.712046711739404
7388,Masculino,Avanzado,Postest,35.079901659496
7389,Femenino,Inicial,Postest,29.110325752919486
7390,Masculino,Avanzado,Postest,55.915795943454214
7391,Femenino,Inicial,Postest,57.721266133988934
7392,Femenino,Inicial,Postest,2.9578979717271054
7393,Femenino,Inicial,Postest,22.51075599262446
7394,Femenino,Inicial,Postest,55.078365089121085
7395,Masculino,Inicial,Postest,19.460663798401967
7396,Femenino,Inicial,Postest,52.71972956361402
7397,Femenino,Inicial,Postest,35.31038721573448
